ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,_year
12781337,JF341697,07/30/2022 3:00:00 PM,044XX W BERTEAU AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1722,17,45,16,6,1145692,1927526,2022,01/03/2023 3:40:27 PM,41.95712691,-87.73978707,"(41.957126908, -87.739787074)",2022
13682453,JH529950,12/02/2024 4:02:00 PM,021XX W CULLERTON ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1234,12,25,31,6,1162344,1890384,2024,11/02/2025 3:41:09 PM,41.85487369,-87.67960978,"(41.854873693, -87.679609781)",2024
12941793,JG103713,01/04/2023 2:00:00 AM,063XX S KIMBARK AVE,3970,INTIMIDATION,EXTORTION,APARTMENT,FALSE,FALSE,314,3,20,42,26,1185729,1863211,2023,08/19/2023 3:40:26 PM,41.77978853,-87.59463515,"(41.77978853, -87.59463515)",2023
13586067,JH414757,09/04/2024 8:50:00 AM,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,112,1,34,32,6,1176389,1900278,2024,05/17/2025 3:40:52 PM,41.88171846,-87.62776043,"(41.88171846, -87.627760426)",2024
12664396,JF200137,04/07/2022 8:00:00 AM,052XX S KOLMAR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,815,8,23,57,7,1146914,1869587,2022,01/03/2023 3:40:27 PM,41.79811216,-87.7367751,"(41.798112164, -87.736775098)",2022
13497621,JH308588,06/16/2024 1:49:00 PM,049XX W FULTON ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1532,15,28,25,6,1143208,1901474,2024,05/17/2025 3:40:52 PM,41.88568438,-87.74957109,"(41.885684381, -87.749571091)",2024
12291347,JE139403,02/12/2021 2:30:00 AM,065XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,312,3,20,69,08B,1180045,1861769,2021,02/19/2021 3:40:39 PM,41.77596364,-87.61551737,"(41.775963639, -87.615517372)",2021
12618763,JF145395,02/15/2022 3:30:00 PM,030XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,TRUE,133,1,4,35,08B,1179306,1885032,2022,01/03/2023 3:40:27 PM,41.83981621,-87.61751617,"(41.839816207, -87.617516172)",2022
13055963,JG239565,04/23/2023 2:00:00 PM,025XX E 130TH ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,434,4,10,55,6,1194961,1819335,2023,08/19/2023 3:40:26 PM,41.65916608,-87.56223076,"(41.659166077, -87.562230762)",2023
12855329,JF429802,10/10/2022 2:15:00 PM,098XX S CHARLES ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,2213,22,19,72,26,1167548,1839457,2022,01/03/2023 3:40:27 PM,41.71501347,-87.66196842,"(41.715013468, -87.661968417)",2022
13409085,JH200999,03/22/2024 8:00:00 AM,004XX W 101ST ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2232,22,9,73,6,1175106,1837939,2024,12/21/2024 3:40:46 PM,41.71068281,-87.63433284,"(41.710682805, -87.634332837)",2024
12348019,JE208575,04/24/2021 10:08:00 AM,049XX W GLADYS AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1533,15,29,25,04A,1143636,1897890,2021,05/01/2021 3:40:06 PM,41.87584145,-87.74808912,"(41.875841447, -87.74808912)",2021
13768665,JJ173353,03/08/2025 1:01:00 AM,007XX N ORLEANS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1831,18,42,8,15,1173787,1905455,2025,05/17/2025 3:40:52 PM,41.89598276,-87.63716058,"(41.895982757, -87.637160578)",2025
12810899,JF376761,08/30/2022 7:53:00 PM,019XX N MONTICELLO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2535,25,26,22,08B,1151735,1912681,2022,01/03/2023 3:40:27 PM,41.91627404,-87.71796277,"(41.916274036, -87.717962767)",2022
12559270,JE467382,12/05/2021 9:18:00 PM,031XX W HURON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,1221,12,27,23,08B,1155398,1904497,2021,12/13/2021 3:39:33 PM,41.89374351,-87.70472534,"(41.893743506, -87.704725344)",2021
13695531,JH546883,12/18/2024 2:30:00 AM,002XX W 47TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,TRUE,FALSE,925,9,20,37,3,1175476,1873816,2024,11/02/2025 3:41:09 PM,41.80912527,-87.63190651,"(41.809125265, -87.631906508)",2024
12916831,JF503087,12/08/2022 2:18:00 PM,0000X E OAK ST,860,THEFT,RETAIL THEFT,OTHER (SPECIFY),FALSE,FALSE,1833,18,42,8,6,1176642,1907225,2022,01/03/2023 3:40:27 PM,41.90077567,-87.62662133,"(41.900775673, -87.626621327)",2022
13001026,JG174358,03/05/2023 1:20:00 AM,036XX N NEWCASTLE AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,TRUE,FALSE,1632,16,38,17,5,1130093,1923409,2023,08/19/2023 3:40:26 PM,41.94611156,-87.79722938,"(41.946111558, -87.797229378)",2023
12842610,JF414418,09/28/2022 4:58:00 PM,040XX W DIVISION ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1111,11,37,23,08B,1149250,1907701,2022,01/03/2023 3:40:27 PM,41.90265699,-87.7272219,"(41.902656994, -87.727221904)",2022
13780224,JJ187388,03/19/2025 12:53:00 PM,016XX S BLUE ISLAND AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1233,12,25,31,08A,1167547,1891804,2025,03/14/2026 3:41:39 PM,41.85866001,-87.66047172,"(41.858660009, -87.660471715)",2025
13776669,JJ183101,03/16/2025 12:10:00 AM,023XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,132,1,4,33,08A,1178880,1889112,2025,03/14/2026 3:41:39 PM,41.85102174,-87.61895485,"(41.85102174, -87.618954852)",2025
12654346,JF188233,03/27/2022 12:00:00 AM,017XX W DIVISION ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1213,12,1,24,7,1164393,1908040,2022,01/03/2023 3:40:27 PM,41.90328017,-87.67158939,"(41.90328017, -87.671589394)",2022
13717225,JJ111142,01/11/2025 1:06:00 AM,057XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,712,7,16,68,14,1169960,1866827,2025,11/02/2025 3:41:09 PM,41.79006844,-87.65234117,"(41.790068437, -87.652341167)",2025
12491900,JE384369,09/23/2021 1:00:00 PM,016XX W GREENLEAF AVE,320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2423,24,49,1,3,1164345,1947028,2021,09/30/2021 3:40:15 PM,42.01026603,-87.67065827,"(42.01026603, -87.670658269)",2021
13702720,JH555625,12/22/2024 3:00:00 PM,134XX S AVENUE K,810,THEFT,OVER $500,STREET,FALSE,FALSE,433,4,10,55,6,1202421,1816568,2024,11/02/2025 3:41:09 PM,41.65138675,-87.53502697,"(41.651386753, -87.535026968)",2024
12368030,JE233232,05/17/2021 4:38:00 PM,052XX S CAMPBELL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,923,9,14,63,15,1160589,1869915,2021,05/24/2021 3:40:54 PM,41.79874087,-87.68661695,"(41.798740866, -87.686616954)",2021
13054365,JG238055,04/25/2023 12:01:00 PM,045XX N MOODY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,38,15,6,1134523,1929824,2023,08/19/2023 3:40:26 PM,41.96363779,-87.78079384,"(41.963637786, -87.780793843)",2023
12343726,JE203515,04/19/2021 4:23:00 AM,008XX S STATE ST,560,ASSAULT,SIMPLE,ATHLETIC CLUB,TRUE,FALSE,123,1,4,32,08A,1176487,1896508,2021,04/26/2021 3:41:35 PM,41.87137115,-87.62751442,"(41.871371147, -87.627514417)",2021
13905635,JJ340043,07/19/2025 6:34:00 AM,020XX N STOCKTON DR,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,TRUE,FALSE,1814,18,43,7,18,1174422,1913783,2025,03/14/2026 3:41:39 PM,41.91882103,-87.63457921,"(41.918821028, -87.634579214)",2025
13315973,JG550784,12/01/2023 10:00:00 AM,0000X E 59TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GROCERY FOOD STORE,FALSE,FALSE,232,2,20,40,11,1177580,1865909,2023,12/27/2023 3:51:14 PM,41.78738033,-87.62442867,"(41.787380329, -87.624428666)",2023
12932052,JF521526,12/23/2022 9:30:00 PM,049XX W HIRSCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2533,25,37,25,14,1143261,1908860,2022,01/03/2023 3:40:27 PM,41.90595143,-87.7491918,"(41.905951428, -87.749191798)",2022
13279881,JG507420,11/17/2023 3:48:00 AM,013XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1423,14,26,24,14,1158829,1908705,2023,11/25/2023 3:41:40 PM,41.90522094,-87.69200888,"(41.905220944, -87.692008879)",2023
12659401,JF194265,04/01/2022 10:50:00 PM,089XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2221,22,21,71,14,1166242,1845432,2022,01/03/2023 3:40:27 PM,41.73143764,-87.6665821,"(41.731437639, -87.666582097)",2022
13675705,JH522718,11/26/2024 10:24:00 PM,021XX S CHINA PL,810,THEFT,OVER $500,RESTAURANT,TRUE,FALSE,914,9,11,34,6,1174606,1890151,2024,05/17/2025 3:40:52 PM,41.85396933,-87.63461016,"(41.853969331, -87.634610162)",2024
12438023,JE319407,07/30/2021 3:12:00 AM,008XX S WESTERN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,TRUE,TRUE,1225,12,28,28,20,1160512,1896351,2021,08/19/2021 3:39:34 PM,41.87128581,-87.68616893,"(41.871285806, -87.686168927)",2021
13158306,JG362215,07/30/2023 2:15:00 PM,067XX N ASHLAND AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,2432,24,49,1,08B,1164383,1945033,2023,08/19/2023 3:40:26 PM,42.0047909,-87.67057528,"(42.004790901, -87.670575279)",2023
13028878,JG207742,04/01/2023 10:00:00 PM,025XX S TROY ST,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,1033,10,25,30,3,1155767,1886995,2023,08/19/2023 3:40:26 PM,41.84570876,-87.7038415,"(41.845708759, -87.703841502)",2023
12775817,JF335205,07/28/2022 6:02:00 PM,004XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1834,18,42,8,6,1177361,1903270,2022,01/03/2023 3:40:27 PM,41.88990668,-87.62410051,"(41.889906681, -87.624100509)",2022
13500030,JH311821,06/18/2024 9:54:00 PM,081XX S BRANDON AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,422,4,7,46,26,1198898,1851559,2024,05/17/2025 3:40:52 PM,41.74749414,-87.5467475,"(41.747494137, -87.546747497)",2024
12429453,JE308733,06/20/2021 8:00:00 AM,038XX W MAYPOLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1122,11,28,26,11,1150666,1900938,2021,07/23/2021 3:39:27 PM,41.88407105,-87.72219759,"(41.884071054, -87.722197591)",2021
13612949,JH446983,09/28/2024 12:12:00 AM,008XX N LARRABEE ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - GARAGE,TRUE,FALSE,1822,18,27,8,04B,1172194,1906174,2024,05/17/2025 3:40:52 PM,41.89799106,-87.64299004,"(41.897991055, -87.642990035)",2024
12946019,JG108665,01/05/2023 9:11:00 PM,044XX N SACRAMENTO AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1724,17,33,14,5,1155580,1929438,2023,08/19/2023 3:40:26 PM,41.96217987,-87.70338394,"(41.962179866, -87.703383939)",2023
13400993,JH191100,03/17/2024 9:00:00 AM,029XX W WALNUT ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1222,12,27,27,5,1156697,1901491,2024,12/21/2024 3:40:46 PM,41.88546855,-87.70003602,"(41.885468547, -87.700036019)",2024
13020742,JG198174,03/25/2023 12:00:00 AM,085XX S KILPATRICK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,834,8,18,70,08B,1146591,1847494,2023,08/19/2023 3:40:26 PM,41.73749133,-87.73851991,"(41.737491332, -87.738519908)",2023
12769815,JF328137,07/23/2022 4:23:00 AM,002XX W 119TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,FALSE,FALSE,522,5,34,53,14,1176660,1826025,2022,01/03/2023 3:40:27 PM,41.67795428,-87.62899858,"(41.677954279, -87.628998582)",2022
12608905,JF132967,02/03/2022 6:17:00 PM,090XX S NORMAL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2223,22,21,71,08B,1174546,1845163,2022,01/03/2023 3:40:27 PM,41.73051892,-87.63616942,"(41.73051892, -87.636169423)",2022
12836561,JF406411,09/22/2022 1:00:00 PM,013XX N ASHLAND AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1433,14,1,24,08A,1165485,1908868,2022,01/03/2023 3:40:27 PM,41.90552907,-87.66755466,"(41.905529073, -87.667554656)",2022
12649133,JF182042,03/21/2022 10:00:00 PM,062XX S KILDARE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,FALSE,FALSE,813,8,23,65,15,1148775,1862957,2022,01/03/2023 3:40:27 PM,41.77988276,-87.73012097,"(41.779882759, -87.730120966)",2022
13456666,JH256719,05/07/2024 11:30:00 AM,031XX N NORMANDY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2511,25,36,18,26,1131205,1920104,2024,12/21/2024 3:40:46 PM,41.9370231,-87.7932185,"(41.937023102, -87.793218498)",2024
13604045,JH436297,09/20/2024 1:00:00 AM,065XX S CHAMPLAIN AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,TRUE,321,3,20,42,04B,1181694,1861701,2024,05/17/2025 3:40:52 PM,41.77573911,-87.60947443,"(41.775739111, -87.609474434)",2024
12289772,JE137173,02/09/2021 4:53:00 PM,006XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,TRUE,FALSE,123,1,4,32,15,1176895,1897458,2021,02/19/2021 3:39:34 PM,41.87396879,-87.62598777,"(41.873968788, -87.625987769)",2021
12678514,JF217304,04/22/2022 8:15:00 PM,035XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,FALSE,FALSE,1413,14,35,22,14,1152280,1914391,2022,01/03/2023 3:40:27 PM,41.92095568,-87.71591522,"(41.920955678, -87.715915219)",2022
13637454,JH472861,09/25/2024 5:00:00 PM,024XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2411,24,50,2,26,1158679,1950351,2024,05/17/2025 3:40:52 PM,42.0195029,-87.69141383,"(42.019502897, -87.69141383)",2024
12439915,JE321809,07/31/2021 6:00:00 PM,108XX S DOTY AVE E,820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,513,5,10,51,6,1185930,1833279,2021,08/07/2021 3:40:24 PM,41.69764724,-87.59483991,"(41.697647241, -87.594839913)",2021
12760436,JF316741,07/14/2022 12:00:00 AM,095XX S ESCANABA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,431,4,10,51,15,1197047,1842339,2022,01/03/2023 3:40:27 PM,41.72223995,-87.55383593,"(41.722239945, -87.553835934)",2022
13120644,JG317438,06/26/2023 7:43:00 PM,005XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,124,1,28,28,6,1173209,1894980,2023,08/19/2023 3:40:26 PM,41.86725154,-87.63959443,"(41.867251542, -87.639594427)",2023
12825799,JF394383,07/27/2022 12:01:00 AM,002XX N LA SALLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,11,1175099,1901781,2022,01/03/2023 3:40:27 PM,41.88587179,-87.63245215,"(41.885871785, -87.632452147)",2022
12732271,JF282567,06/16/2022 8:53:00 PM,049XX W NORTH AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,2533,25,37,25,26,1143357,1910187,2022,01/03/2023 3:40:27 PM,41.90959107,-87.74880593,"(41.909591067, -87.748805933)",2022
12840891,JF412462,09/27/2022 11:30:00 AM,006XX N HAMLIN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1122,11,27,23,6,1150944,1903937,2022,01/03/2023 3:40:27 PM,41.89229519,-87.72109816,"(41.892295188, -87.721098164)",2022
13842377,JJ262964,05/20/2025 10:17:00 PM,017XX W 61ST ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,TRUE,TRUE,714,7,15,67,04A,1165833,1864243,2025,03/14/2026 3:41:39 PM,41.78306633,-87.66754711,"(41.783066326, -87.667547106)",2025
12894065,JF476127,11/15/2022 7:55:00 PM,078XX S TRUMBULL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,FALSE,FALSE,835,8,18,70,15,1154740,1852508,2022,01/03/2023 3:40:27 PM,41.75109216,-87.70853046,"(41.751092155, -87.70853046)",2022
12844530,JF416904,09/25/2022 9:55:00 PM,080XX S ARTESIAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,835,8,18,70,26,1161440,1851328,2022,01/03/2023 3:40:27 PM,41.74771792,-87.68401077,"(41.747717918, -87.684010772)",2022
12617333,JF143551,02/13/2022 9:10:00 PM,001XX W KINZIE ST,2022,NARCOTICS,POSSESS - COCAINE,BAR OR TAVERN,TRUE,FALSE,1831,18,42,8,18,1174929,1902985,2022,01/03/2023 3:40:27 PM,41.88917944,-87.63304033,"(41.889179438, -87.633040334)",2022
13046445,JG228357,04/13/2023 7:30:00 AM,015XX S KOLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1012,10,24,29,14,1147638,1892085,2023,08/19/2023 3:40:26 PM,41.859836,-87.733544,"(41.859836003, -87.733543996)",2023
13233469,JG451509,10/04/2023 12:00:00 AM,045XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,925,9,15,61,14,1173724,1874607,2023,10/11/2023 3:41:35 PM,41.81133491,-87.63830901,"(41.811334905, -87.638309013)",2023
13077791,JG266474,05/19/2023 2:30:00 AM,002XX E GARFIELD BLVD,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,231,2,3,40,5,1178677,1868597,2023,08/19/2023 3:40:26 PM,41.79473157,-87.62032474,"(41.794731567, -87.620324735)",2023
12465640,JE352786,08/28/2021 3:30:00 AM,021XX W HUBBARD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1221,12,27,24,7,1162160,1903064,2021,09/04/2021 3:40:49 PM,41.88967261,-87.67993086,"(41.889672607, -87.679930861)",2021
13002022,JG172342,03/02/2023 3:05:00 PM,042XX N NORMANDY AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1632,16,38,17,08B,1131172,1927347,2023,08/19/2023 3:40:26 PM,41.95689927,-87.79317202,"(41.956899273, -87.793172024)",2023
13582158,JH409855,08/31/2024 3:29:00 PM,004XX E 69TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,TRUE,FALSE,322,3,6,69,18,1180227,1859360,2024,05/17/2025 3:40:52 PM,41.76934893,-87.61492395,"(41.769348928, -87.614923951)",2024
12710269,JF255805,05/25/2022 11:20:00 PM,003XX W 59TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,711,7,20,68,08A,1175056,1865498,2022,01/03/2023 3:40:27 PM,41.78630924,-87.63369529,"(41.786309236, -87.633695291)",2022
13611806,JH445690,09/26/2024 10:29:00 PM,053XX S MAPLEWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,923,9,14,63,15,1160280,1869039,2024,05/17/2025 3:40:52 PM,41.79634338,-87.68777426,"(41.796343381, -87.687774255)",2024
12953818,JG117929,01/16/2023 8:00:00 AM,011XX N RIDGEWAY AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,1112,11,27,23,18,1151168,1907420,2023,08/19/2023 3:40:26 PM,41.9018485,-87.72018408,"(41.9018485, -87.720184082)",2023
13634989,JH473653,10/18/2024 7:33:00 PM,001XX N WELLS ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,TRUE,FALSE,122,1,42,32,18,1174701,1901579,2024,05/17/2025 3:40:52 PM,41.8853264,-87.63391972,"(41.885326396, -87.633919718)",2024
13350341,JH130618,01/27/2024 7:53:00 PM,013XX S MILLARD AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,1011,10,24,29,26,1152254,1893544,2024,12/21/2024 3:40:46 PM,41.86374993,-87.71656135,"(41.863749929, -87.716561346)",2024
12453682,JE338601,08/15/2021 9:00:00 AM,115XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,522,5,34,53,7,1178334,1827877,2021,08/22/2021 3:40:40 PM,41.68299873,-87.6228153,"(41.68299873, -87.622815297)",2021
13214409,JG428798,09/18/2023 7:19:00 AM,001XX E DELAWARE PL,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1833,18,42,8,08B,1176998,1906651,2023,09/26/2023 3:45:34 PM,41.89919254,-87.62533113,"(41.899192536, -87.62533113)",2023
12712252,JF258264,05/27/2022 10:06:00 PM,079XX S DREXEL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,624,6,8,44,04B,1183611,1852507,2022,01/03/2023 3:40:27 PM,41.75046538,-87.60273324,"(41.750465378, -87.602733243)",2022
12379288,JE247124,05/29/2021 6:55:00 PM,002XX E CHESTNUT ST,1570,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,FALSE,FALSE,1833,18,2,8,17,1178637,1906397,2021,06/05/2021 3:40:05 PM,41.89845828,-87.61931897,"(41.898458275, -87.619318967)",2021
13654163,JH496562,11/05/2024 12:10:00 PM,051XX S DORCHESTER AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,234,2,4,41,26,1186420,1871333,2024,11/02/2025 3:41:09 PM,41.80205962,-87.59184508,"(41.802059617, -87.591845075)",2024
12939927,JG101736,01/02/2023 11:21:00 AM,001XX W DIVISION ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,TRUE,FALSE,1824,18,27,8,18,1175156,1908348,2023,08/19/2023 3:40:26 PM,41.9038907,-87.63204572,"(41.903890702, -87.632045722)",2023
13353753,JH134595,01/30/2024 9:03:00 PM,090XX S ESSEX AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,423,4,7,48,7,1194407,1845431,2024,12/21/2024 3:40:46 PM,41.73078987,-87.56340438,"(41.730789865, -87.563404382)",2024
12458130,JE343866,08/20/2021 3:08:00 PM,066XX S DREXEL AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,321,3,5,42,15,1183365,1861261,2021,08/27/2021 3:40:24 PM,41.77449295,-87.60336247,"(41.77449295, -87.60336247)",2021
12543371,JE447882,11/17/2021 8:10:00 AM,048XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1533,15,28,25,14,1144089,1898231,2021,11/24/2021 3:40:59 PM,41.87676871,-87.74641729,"(41.876768705, -87.746417287)",2021
14003776,JJ459126,10/20/2025 3:18:00 PM,050XX N KIMBALL AVE,820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1713,17,39,13,6,1152801,1933422,2025,03/14/2026 3:41:39 PM,41.97316782,-87.71349527,"(41.973167821, -87.713495268)",2025
13130373,JG328724,07/05/2023 1:56:00 PM,018XX S AVERS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,TRUE,FALSE,1014,10,24,29,04A,1151030,1890754,2023,08/19/2023 3:40:26 PM,41.85611788,-87.72112765,"(41.856117881, -87.721127646)",2023
12698401,JF241625,05/14/2022 5:24:00 AM,064XX S KEDVALE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,TRUE,TRUE,813,8,13,65,04A,1149813,1861529,2022,01/03/2023 3:40:27 PM,41.77594405,-87.72635241,"(41.775944054, -87.726352414)",2022
13333886,JH110477,01/05/2024 5:00:00 PM,001XX N PARKSIDE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,1512,15,29,25,20,1138575,1900516,2024,12/21/2024 3:40:46 PM,41.88314073,-87.76660788,"(41.88314073, -87.76660788)",2024
13215206,JG429827,09/18/2023 7:43:00 PM,005XX W IOWA ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,1823,18,27,8,08B,1172472,1906306,2023,11/12/2023 3:40:59 PM,41.89834713,-87.64196507,"(41.898347128, -87.641965069)",2023
13494469,JH305005,06/13/2024 6:40:00 PM,027XX N CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1935,19,43,7,6,1171615,1918633,2024,05/17/2025 3:40:52 PM,41.93219195,-87.64474923,"(41.932191946, -87.64474923)",2024
12705601,JF250213,05/21/2022 7:30:00 AM,014XX N KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2534,25,26,23,08B,1148124,1909185,2022,01/03/2023 3:40:27 PM,41.906751,-87.73131968,"(41.906750999, -87.731319679)",2022
